app,approach,run,time_min,coverage_pct
OI Notepad,Dynodroid,2,30,49.66
OI Notepad,Dynodroid,2,35,51.27
OI Notepad,Dynodroid,2,40,52.34
OI Notepad,Dynodroid,2,45,52.65
OI Notepad,Dynodroid,2,50,57.04
OI Notepad,Dynodroid,2,55,56.11
OI Notepad,Dynodroid,2,60,55.11
OI Notepad,Dynodroid,3,0,2.03
OI Notepad,Dynodroid,3,5,19.21
OI Notepad,Dynodroid,3,10,33.89
OI Notepad,Dynodroid,3,15,42.27
OI Notepad,Dynodroid,3,20,50.96
OI Notepad,Dynodroid,3,25,56.58
OI Notepad,Dynodroid,3,30,59.4
OI Notepad,Dynodroid,3,35,61.42
OI Notepad,Dynodroid,3,40,60.39
OI Notepad,Dynodroid,3,45,64.58
OI Notepad,Dynodroid,3,50,64.33
OI Notepad,Dynodroid,3,55,65.46
OI Notepad,Dynodroid,3,60,61.78
OI Notepad,Dynodroid,4,0,0.47
OI Notepad,Dynodroid,4,5,16.83
OI Notepad,Dynodroid,4,10,30.49
OI Notepad,Dynodroid,4,15,40.25
OI Notepad,Dynodroid,4,20,45.19
OI Notepad,Dynodroid,4,25,47.53
OI Notepad,Dynodroid,4,30,51.34
OI Notepad,Dynodroid,4,35,50.72
OI Notepad,Dynodroid,4,40,55.87
OI Notepad,Dynodroid,4,45,54.6
OI Notepad,Dynodroid,4,50,57.09
OI Notepad,Dynodroid,4,55,54.97
OI Notepad,Dynodroid,4,60,55.2
OI Notepad,Dynodroid,5,0,0.0
OI Notepad,Dynodroid,5,5,13.2
OI Notepad,Dynodroid,5,10,18.79
OI Notepad,Dynodroid,5,15,26.17
OI Notepad,Dynodroid,5,20,28.21
OI Notepad,Dynodroid,5,25,28.22
OI Notepad,Dynodroid,5,30,31.93
OI Notepad,Dynodroid,5,35,32.1
OI Notepad,Dynodroid,5,40,34.64
OI Notepad,Dynodroid,5,45,33.29
OI Notepad,Dynodroid,5,50,36.79
OI Notepad,Dynodroid,5,55,35.48
OI Notepad,Dynodroid,5,60,35.5
OI Notepad,Dynodroid,6,0,0.98
OI Notepad,Dynodroid,6,5,16.06
OI Notepad,Dynodroid,6,10,24.38
OI Notepad,Dynodroid,6,15,29.82
OI Notepad,Dynodroid,6,20,32.72
OI Notepad,Dynodroid,6,25,37.3
OI Notepad,Dynodroid,6,30,39.38
OI Notepad,Dynodroid,6,35,41.79
OI Notepad,Dynodroid,6,40,42.01
OI Notepad,Dynodroid,6,45,44.15
OI Notepad,Dynodroid,6,50,42.6
OI Notepad,Dynodroid,6,55,43.7
OI Notepad,Dynodroid,6,60,45.74
OI Notepad,Dynodroid,7,0,0.51
OI Notepad,Dynodroid,7,5,19.14
OI Notepad,Dynodroid,7,10,31.21
OI Notepad,Dynodroid,7,15,39.8
OI Notepad,Dynodroid,7,20,45.27
OI Notepad,Dynodroid,7,25,49.62
OI Notepad,Dynodroid,7,30,54.16
OI Notepad,Dynodroid,7,35,54.44
OI Notepad,Dynodroid,7,40,53.92
OI Notepad,Dynodroid,7,45,59.38
OI Notepad,Dynodroid,7,50,57.73
OI Notepad,Dynodroid,7,55,55.49
OI Notepad,Dynodroid,7,60,57.18
OI Notepad,Dynodroid,8,0,0.17
OI Notepad,Dynodroid,8,5,16.58
OI Notepad,Dynodroid,8,10,21.77
OI Notepad,Dynodroid,8,15,31.2
OI Notepad,Dynodroid,8,20,36.06
OI Notepad,Dynodroid,8,25,35.85
OI Notepad,Dynodroid,8,30,38.27
OI Notepad,Dynodroid,8,35,38.41
OI Notepad,Dynodroid,8,40,40.51
OI Notepad,Dynodroid,8,45,41.33
OI Notepad,Dynodroid,8,50,42.76
OI Notepad,Dynodroid,8,55,43.66
OI Notepad,Dynodroid,8,60,41.08
OI Notepad,Dynodroid,9,0,0.0
OI Notepad,Dynodroid,9,5,17.03
OI Notepad,Dynodroid,9,10,28.94
OI Notepad,Dynodroid,9,15,36.54
OI Notepad,Dynodroid,9,20,40.81
OI Notepad,Dynodroid,9,25,44.93
OI Notepad,Dynodroid,9,30,49.33
OI Notepad,Dynodroid,9,35,49.18
OI Notepad,Dynodroid,9,40,49.08
OI Notepad,Dynodroid,9,45,49.59
OI Notepad,Dynodroid,9,50,50.55
OI Notepad,Dynodroid,9,55,53.57
OI Notepad,Dynodroid,9,60,51.05
OI Notepad,Dynodroid,10,0,0.0
OI Notepad,Dynodroid,10,5,17.21
OI Notepad,Dynodroid,10,10,31.6
OI Notepad,Dynodroid,10,15,40.95
OI Notepad,Dynodroid,10,20,44.08
OI Notepad,Dynodroid,10,25,47.15
OI Notepad,Dynodroid,10,30,49.51
OI Notepad,Dynodroid,10,35,47.51
OI Notepad,Dynodroid,10,40,53.29
OI Notepad,Dynodroid,10,45,53.11
OI Notepad,Dynodroid,10,50,54.04
OI Notepad,Dynodroid,10,55,52.66
OI Notepad,Dynodroid,10,60,53.37
OI Notepad,Ad-hoc,1,0,0.0
OI Notepad,Ad-hoc,1,5,11.71
OI Notepad,Ad-hoc,1,10,17.54
OI Notepad,Ad-hoc,1,15,27.41
OI Notepad,Ad-hoc,1,20,29.74
OI Notepad,Ad-hoc,1,25,30.92
OI Notepad,Ad-hoc,1,30,35.56
OI Notepad,Ad-hoc,1,35,37.05
OI Notepad,Ad-hoc,1,40,36.5
OI Notepad,Ad-hoc,1,45,43.57
OI Notepad,Ad-hoc,1,50,43.3
OI Notepad,Ad-hoc,1,55,43.88
OI Notepad,Ad-hoc,1,60,43.98
OI Notepad,Ad-hoc,2,0,0.0
OI Notepad,Ad-hoc,2,5,10.77
OI Notepad,Ad-hoc,2,10,21.72
OI Notepad,Ad-hoc,2,15,25.85
OI Notepad,Ad-hoc,2,20,29.07
OI Notepad,Ad-hoc,2,25,36.75
OI Notepad,Ad-hoc,2,30,40.18
OI Notepad,Ad-hoc,2,35,43.16
OI Notepad,Ad-hoc,2,40,46.05
OI Notepad,Ad-hoc,2,45,47.47
OI Notepad,Ad-hoc,2,50,48.11
OI Notepad,Ad-hoc,2,55,50.46
OI Notepad,Ad-hoc,2,60,47.12
OI Notepad,Ad-hoc,3,0,0.76
OI Notepad,Ad-hoc,3,5,7.59
OI Notepad,Ad-hoc,3,10,9.98
OI Notepad,Ad-hoc,3,15,13.62
OI Notepad,Ad-hoc,3,20,17.9
OI Notepad,Ad-hoc,3,25,20.47
OI Notepad,Ad-hoc,3,30,24.5
OI Notepad,Ad-hoc,3,35,23.93
OI Notepad,Ad-hoc,3,40,24.72
OI Notepad,Ad-hoc,3,45,25.99
OI Notepad,Ad-hoc,3,50,29.29
OI Notepad,Ad-hoc,3,55,28.18
OI Notepad,Ad-hoc,3,60,28.31
OI Notepad,Ad-hoc,4,0,0.0
OI Notepad,Ad-hoc,4,5,11.97
OI Notepad,Ad-hoc,4,10,16.72
OI Notepad,Ad-hoc,4,15,25.9
OI Notepad,Ad-hoc,4,20,28.98
OI Notepad,Ad-hoc,4,25,32.12
OI Notepad,Ad-hoc,4,30,38.98
OI Notepad,Ad-hoc,4,35,35.89
OI Notepad,Ad-hoc,4,40,38.68
OI Notepad,Ad-hoc,4,45,38.72
OI Notepad,Ad-hoc,4,50,43.06
OI Notepad,Ad-hoc,4,55,44.98
OI Notepad,Ad-hoc,4,60,45.6
OI Notepad,Ad-hoc,5,0,1.84
OI Notepad,Ad-hoc,5,5,10.91
OI Notepad,Ad-hoc,5,10,19.39
OI Notepad,Ad-hoc,5,15,24.22
OI Notepad,Ad-hoc,5,20,35.08
OI Notepad,Ad-hoc,5,25,36.85
OI Notepad,Ad-hoc,5,30,38.62
OI Notepad,Ad-hoc,5,35,43.85
OI Notepad,Ad-hoc,5,40,42.34
OI Notepad,Ad-hoc,5,45,45.93
OI Notepad,Ad-hoc,5,50,46.24
OI Notepad,Ad-hoc,5,55,48.38
OI Notepad,Ad-hoc,5,60,48.04
OI Notepad,Ad-hoc,6,0,0.0
OI Notepad,Ad-hoc,6,5,9.8
OI Notepad,Ad-hoc,6,10,18.81
OI Notepad,Ad-hoc,6,15,23.07
OI Notepad,Ad-hoc,6,20,28.86
OI Notepad,Ad-hoc,6,25,29.69
OI Notepad,Ad-hoc,6,30,34.0
OI Notepad,Ad-hoc,6,35,35.26
OI Notepad,Ad-hoc,6,40,39.0
OI Notepad,Ad-hoc,6,45,39.24
OI Notepad,Ad-hoc,6,50,41.25
OI Notepad,Ad-hoc,6,55,42.64
OI Notepad,Ad-hoc,6,60,42.67
OI Notepad,Ad-hoc,7,0,0.41
OI Notepad,Ad-hoc,7,5,12.58
OI Notepad,Ad-hoc,7,10,25.04
OI Notepad,Ad-hoc,7,15,32.78
OI Notepad,Ad-hoc,7,20,39.71
OI Notepad,Ad-hoc,7,25,44.85
OI Notepad,Ad-hoc,7,30,47.97
OI Notepad,Ad-hoc,7,35,49.65
OI Notepad,Ad-hoc,7,40,54.03
OI Notepad,Ad-hoc,7,45,57.22
OI Notepad,Ad-hoc,7,50,56.39
OI Notepad,Ad-hoc,7,55,59.6
OI Notepad,Ad-hoc,7,60,63.32
OI Notepad,Ad-hoc,8,0,1.53
OI Notepad,Ad-hoc,8,5,11.88
OI Notepad,Ad-hoc,8,10,17.33
OI Notepad,Ad-hoc,8,15,24.2
OI Notepad,Ad-hoc,8,20,25.81
OI Notepad,Ad-hoc,8,25,29.39
OI Notepad,Ad-hoc,8,30,28.95
OI Notepad,Ad-hoc,8,35,36.94
OI Notepad,Ad-hoc,8,40,39.1
OI Notepad,Ad-hoc,8,45,37.24
OI Notepad,Ad-hoc,8,50,38.68
OI Notepad,Ad-hoc,8,55,38.7
OI Notepad,Ad-hoc,8,60,41.01
OI Notepad,Ad-hoc,9,0,1.69
OI Notepad,Ad-hoc,9,5,8.31
OI Notepad,Ad-hoc,9,10,20.04
OI Notepad,Ad-hoc,9,15,25.63
OI Notepad,Ad-hoc,9,20,31.38
OI Notepad,Ad-hoc,9,25,35.91
OI Notepad,Ad-hoc,9,30,38.07
OI Notepad,Ad-hoc,9,35,40.64
OI Notepad,Ad-hoc,9,40,42.37
OI Notepad,Ad-hoc,9,45,45.62
OI Notepad,Ad-hoc,9,50,45.95
OI Notepad,Ad-hoc,9,55,46.54
OI Notepad,Ad-hoc,9,60,45.01
OI Notepad,Ad-hoc,10,0,0.0
OI Notepad,Ad-hoc,10,5,13.14
OI Notepad,Ad-hoc,10,10,21.03
OI Notepad,Ad-hoc,10,15,29.11
OI Notepad,Ad-hoc,10,20,36.34
OI Notepad,Ad-hoc,10,25,39.59
OI Notepad,Ad-hoc,10,30,41.55
OI Notepad,Ad-hoc,10,35,43.27
OI Notepad,Ad-hoc,10,40,42.26
OI Notepad,Ad-hoc,10,45,47.43
OI Notepad,Ad-hoc,10,50,48.44
OI Notepad,Ad-hoc,10,55,50.48
OI Notepad,Ad-hoc,10,60,50.42
OI Notepad,SMATA,1,0,0.0
OI Notepad,SMATA,1,5,17.11
OI Notepad,SMATA,1,10,33.02
OI Notepad,SMATA,1,15,45.99
OI Notepad,SMATA,1,20,55.89
OI Notepad,SMATA,1,25,59.13
OI Notepad,SMATA,1,30,64.18
OI Notepad,SMATA,1,35,68.39
OI Notepad,SMATA,1,40,68.16
OI Notepad,SMATA,1,45,71.72
OI Notepad,SMATA,1,50,71.39
OI Notepad,SMATA,1,55,74.78
OI Notepad,SMATA,1,60,74.44
OI Notepad,SMATA,2,0,0.45
OI Notepad,SMATA,2,5,14.67
OI Notepad,SMATA,2,10,28.64
OI Notepad,SMATA,2,15,39.4
OI Notepad,SMATA,2,20,41.21
OI Notepad,SMATA,2,25,46.98
OI Notepad,SMATA,2,30,51.37
OI Notepad,SMATA,2,35,54.82
OI Notepad,SMATA,2,40,54.75
OI Notepad,SMATA,2,45,52.77
OI Notepad,SMATA,2,50,60.13
OI Notepad,SMATA,2,55,60.02
OI Notepad,SMATA,2,60,56.85
OI Notepad,SMATA,3,0,0.0
OI Notepad,SMATA,3,5,21.75
OI Notepad,SMATA,3,10,35.93
OI Notepad,SMATA,3,15,45.81
OI Notepad,SMATA,3,20,52.03
OI Notepad,SMATA,3,25,58.26
OI Notepad,SMATA,3,30,62.26
OI Notepad,SMATA,3,35,67.36
OI Notepad,SMATA,3,40,66.73
OI Notepad,SMATA,3,45,68.59
OI Notepad,SMATA,3,50,72.62
OI Notepad,SMATA,3,55,72.0
OI Notepad,SMATA,3,60,74.85
OI Notepad,SMATA,4,0,0.0
OI Notepad,SMATA,4,5,17.74
OI Notepad,SMATA,4,10,29.64
OI Notepad,SMATA,4,15,40.81
OI Notepad,SMATA,4,20,45.83
OI Notepad,SMATA,4,25,52.68
OI Notepad,SMATA,4,30,55.23
OI Notepad,SMATA,4,35,61.37
OI Notepad,SMATA,4,40,63.59
OI Notepad,SMATA,4,45,61.53
OI Notepad,SMATA,4,50,67.33
OI Notepad,SMATA,4,55,69.96
OI Notepad,SMATA,4,60,66.94
OI Notepad,SMATA,5,0,0.0
OI Notepad,SMATA,5,5,20.7
OI Notepad,SMATA,5,10,26.69
OI Notepad,SMATA,5,15,37.73
OI Notepad,SMATA,5,20,44.66
OI Notepad,SMATA,5,25,51.37
OI Notepad,SMATA,5,30,53.57
OI Notepad,SMATA,5,35,55.0
OI Notepad,SMATA,5,40,56.34
OI Notepad,SMATA,5,45,58.75
OI Notepad,SMATA,5,50,58.86
OI Notepad,SMATA,5,55,61.26
OI Notepad,SMATA,5,60,60.95
OI Notepad,SMATA,6,0,0.0
OI Notepad,SMATA,6,5,20.32
OI Notepad,SMATA,6,10,31.35
OI Notepad,SMATA,6,15,40.31
OI Notepad,SMATA,6,20,49.46
OI Notepad,SMATA,6,25,55.37
OI Notepad,SMATA,6,30,56.76
OI Notepad,SMATA,6,35,62.93
OI Notepad,SMATA,6,40,63.12
OI Notepad,SMATA,6,45,68.93
OI Notepad,SMATA,6,50,68.38
OI Notepad,SMATA,6,55,67.92
OI Notepad,SMATA,6,60,68.08
OI Notepad,SMATA,7,0,0.0
OI Notepad,SMATA,7,5,19.0
OI Notepad,SMATA,7,10,31.43
OI Notepad,SMATA,7,15,41.07
OI Notepad,SMATA,7,20,48.83
OI Notepad,SMATA,7,25,53.28
OI Notepad,SMATA,7,30,57.71
OI Notepad,SMATA,7,35,58.08
OI Notepad,SMATA,7,40,64.88
OI Notepad,SMATA,7,45,65.51
OI Notepad,SMATA,7,50,65.12
OI Notepad,SMATA,7,55,70.03
OI Notepad,SMATA,7,60,67.97
OI Notepad,SMATA,8,0,0.0
OI Notepad,SMATA,8,5,18.27
OI Notepad,SMATA,8,10,30.17
OI Notepad,SMATA,8,15,39.49
OI Notepad,SMATA,8,20,45.16
OI Notepad,SMATA,8,25,51.59
OI Notepad,SMATA,8,30,54.31
OI Notepad,SMATA,8,35,58.35
OI Notepad,SMATA,8,40,56.74
OI Notepad,SMATA,8,45,60.48
OI Notepad,SMATA,8,50,64.86
OI Notepad,SMATA,8,55,61.97
OI Notepad,SMATA,8,60,62.84
OI Notepad,SMATA,9,0,0.0
OI Notepad,SMATA,9,5,16.08
OI Notepad,SMATA,9,10,27.85
OI Notepad,SMATA,9,15,40.64
OI Notepad,SMATA,9,20,48.47
OI Notepad,SMATA,9,25,53.58
OI Notepad,SMATA,9,30,57.44
OI Notepad,SMATA,9,35,60.68
OI Notepad,SMATA,9,40,64.34
OI Notepad,SMATA,9,45,64.14
OI Notepad,SMATA,9,50,64.77
OI Notepad,SMATA,9,55,66.1
OI Notepad,SMATA,9,60,68.05
OI Notepad,SMATA,10,0,2.12
OI Notepad,SMATA,10,5,16.34
OI Notepad,SMATA,10,10,30.23
OI Notepad,SMATA,10,15,40.07
OI Notepad,SMATA,10,20,45.1
OI Notepad,SMATA,10,25,51.82
OI Notepad,SMATA,10,30,53.45
OI Notepad,SMATA,10,35,55.85
OI Notepad,SMATA,10,40,61.17
OI Notepad,SMATA,10,45,61.61
OI Notepad,SMATA,10,50,63.65
OI Notepad,SMATA,10,55,64.18
OI Notepad,SMATA,10,60,63.38
Tippy Tipper,Monkey,1,0,0.0
Tippy Tipper,Monkey,1,5,17.02
Tippy Tipper,Monkey,1,10,31.32
Tippy Tipper,Monkey,1,15,32.88
Tippy Tipper,Monkey,1,20,37.74
Tippy Tipper,Monkey,1,25,38.18
Tippy Tipper,Monkey,1,30,41.54
Tippy Tipper,Monkey,1,35,40.71
Tippy Tipper,Monkey,1,40,40.71
Tippy Tipper,Monkey,1,45,42.92
Tippy Tipper,Monkey,1,50,41.77
Tippy Tipper,Monkey,1,55,42.55
Tippy Tipper,Monkey,1,60,40.33
Tippy Tipper,Monkey,2,0,0.0
Tippy Tipper,Monkey,2,5,21.29
Tippy Tipper,Monkey,2,10,32.24
Tippy Tipper,Monkey,2,15,40.02
Tippy Tipper,Monkey,2,20,42.45
Tippy Tipper,Monkey,2,25,44.8
Tippy Tipper,Monkey,2,30,43.11
Tippy Tipper,Monkey,2,35,48.95
Tippy Tipper,Monkey,2,40,46.19
Tippy Tipper,Monkey,2,45,47.65
Tippy Tipper,Monkey,2,50,45.45
Tippy Tipper,Monkey,2,55,47.22
Tippy Tipper,Monkey,2,60,44.83
Tippy Tipper,Monkey,3,0,0.68
Tippy Tipper,Monkey,3,5,24.38
Tippy Tipper,Monkey,3,10,38.63
Tippy Tipper,Monkey,3,15,47.14
Tippy Tipper,Monkey,3,20,48.36
Tippy Tipper,Monkey,3,25,51.44
Tippy Tipper,Monkey,3,30,54.4
Tippy Tipper,Monkey,3,35,57.54
Tippy Tipper,Monkey,3,40,54.56
Tippy Tipper,Monkey,3,45,55.86
Tippy Tipper,Monkey,3,50,54.92
Tippy Tipper,Monkey,3,55,58.06
Tippy Tipper,Monkey,3,60,52.56
Tippy Tipper,Monkey,4,0,0.14
Tippy Tipper,Monkey,4,5,10.89
Tippy Tipper,Monkey,4,10,16.88
Tippy Tipper,Monkey,4,15,25.1
Tippy Tipper,Monkey,4,20,27.07
Tippy Tipper,Monkey,4,25,27.64
Tippy Tipper,Monkey,4,30,28.57
Tippy Tipper,Monkey,4,35,33.74
Tippy Tipper,Monkey,4,40,28.91
Tippy Tipper,Monkey,4,45,30.17
Tippy Tipper,Monkey,4,50,28.49
Tippy Tipper,Monkey,4,55,29.94
Tippy Tipper,Monkey,4,60,29.16
Tippy Tipper,Monkey,5,0,0.0
Tippy Tipper,Monkey,5,5,29.89
Tippy Tipper,Monkey,5,10,43.83
Tippy Tipper,Monkey,5,15,50.45
Tippy Tipper,Monkey,5,20,51.28
Tippy Tipper,Monkey,5,25,56.66
Tippy Tipper,Monkey,5,30,62.61
Tippy Tipper,Monkey,5,35,58.95
Tippy Tipper,Monkey,5,40,61.36
Tippy Tipper,Monkey,5,45,62.09
Tippy Tipper,Monkey,5,50,60.38
Tippy Tipper,Monkey,5,55,58.86
Tippy Tipper,Monkey,5,60,56.5
Tippy Tipper,Monkey,6,0,1.03
Tippy Tipper,Monkey,6,5,9.18
Tippy Tipper,Monkey,6,10,16.37
Tippy Tipper,Monkey,6,15,17.37
Tippy Tipper,Monkey,6,20,20.56
Tippy Tipper,Monkey,6,25,21.95
Tippy Tipper,Monkey,6,30,22.82
Tippy Tipper,Monkey,6,35,21.03
Tippy Tipper,Monkey,6,40,24.66
Tippy Tipper,Monkey,6,45,22.05
Tippy Tipper,Monkey,6,50,20.48
Tippy Tipper,Monkey,6,55,22.86
Tippy Tipper,Monkey,6,60,23.08
Tippy Tipper,Monkey,7,0,0.24
Tippy Tipper,Monkey,7,5,19.83
Tippy Tipper,Monkey,7,10,27.19
Tippy Tipper,Monkey,7,15,32.72
Tippy Tipper,Monkey,7,20,34.19
Tippy Tipper,Monkey,7,25,38.69
Tippy Tipper,Monkey,7,30,38.62
Tippy Tipper,Monkey,7,35,38.2
Tippy Tipper,Monkey,7,40,36.24
Tippy Tipper,Monkey,7,45,41.41
Tippy Tipper,Monkey,7,50,37.48
Tippy Tipper,Monkey,7,55,38.48
Tippy Tipper,Monkey,7,60,39.93
Tippy Tipper,Monkey,8,0,0.0
Tippy Tipper,Monkey,8,5,18.58
Tippy Tipper,Monkey,8,10,29.06
Tippy Tipper,Monkey,8,15,39.6
Tippy Tipper,Monkey,8,20,41.15
Tippy Tipper,Monkey,8,25,48.24
Tippy Tipper,Monkey,8,30,43.4
Tippy Tipper,Monkey,8,35,44.08
Tippy Tipper,Monkey,8,40,44.92
Tippy Tipper,Monkey,8,45,46.31
Tippy Tipper,Monkey,8,50,45.33
Tippy Tipper,Monkey,8,55,47.01
Tippy Tipper,Monkey,8,60,44.65
Tippy Tipper,Monkey,9,0,0.0
Tippy Tipper,Monkey,9,5,16.87
Tippy Tipper,Monkey,9,10,26.96
Tippy Tipper,Monkey,9,15,35.42
Tippy Tipper,Monkey,9,20,38.97
Tippy Tipper,Monkey,9,25,40.25
Tippy Tipper,Monkey,9,30,44.04
Tippy Tipper,Monkey,9,35,44.55
Tippy Tipper,Monkey,9,40,42.5
Tippy Tipper,Monkey,9,45,40.47
Tippy Tipper,Monkey,9,50,42.4
Tippy Tipper,Monkey,9,55,42.4
Tippy Tipper,Monkey,9,60,42.34
Tippy Tipper,Monkey,10,0,0.0
Tippy Tipper,Monkey,10,5,14.87
Tippy Tipper,Monkey,10,10,23.98
Tippy Tipper,Monkey,10,15,28.38
Tippy Tipper,Monkey,10,20,32.26
Tippy Tipper,Monkey,10,25,33.93
Tippy Tipper,Monkey,10,30,32.81
Tippy Tipper,Monkey,10,35,36.52
Tippy Tipper,Monkey,10,40,33.38
Tippy Tipper,Monkey,10,45,32.55
Tippy Tipper,Monkey,10,50,35.62
Tippy Tipper,Monkey,10,55,33.87
Tippy Tipper,Monkey,10,60,35.6
Tippy Tipper,Dynodroid,1,0,0.0
Tippy Tipper,Dynodroid,1,5,17.43
Tippy Tipper,Dynodroid,1,10,26.64
Tippy Tipper,Dynodroid,1,15,30.27
Tippy Tipper,Dynodroid,1,20,34.93
Tippy Tipper,Dynodroid,1,25,42.75
Tippy Tipper,Dynodroid,1,30,41.21
Tippy Tipper,Dynodroid,1,35,42.46
Tippy Tipper,Dynodroid,1,40,41.24
Tippy Tipper,Dynodroid,1,45,44.74
Tippy Tipper,Dynodroid,1,50,45.35
Tippy Tipper,Dynodroid,1,55,47.04
Tippy Tipper,Dynodroid,1,60,44.06
Tippy Tipper,Dynodroid,2,0,0.0
Tippy Tipper,Dynodroid,2,5,15.27
Tippy Tipper,Dynodroid,2,10,25.88
Tippy Tipper,Dynodroid,2,15,28.57
Tippy Tipper,Dynodroid,2,20,36.95
Tippy Tipper,Dynodroid,2,25,38.33
Tippy Tipper,Dynodroid,2,30,41.88
Tippy Tipper,Dynodroid,2,35,41.46
Tippy Tipper,Dynodroid,2,40,38.67
Tippy Tipper,Dynodroid,2,45,42.82
Tippy Tipper,Dynodroid,2,50,45.04
Tippy Tipper,Dynodroid,2,55,42.38
Tippy Tipper,Dynodroid,2,60,43.31
Tippy Tipper,Dynodroid,3,0,0.0
Tippy Tipper,Dynodroid,3,5,9.99
Tippy Tipper,Dynodroid,3,10,26.46
Tippy Tipper,Dynodroid,3,15,29.04
Tippy Tipper,Dynodroid,3,20,35.47
Tippy Tipper,Dynodroid,3,25,37.47
Tippy Tipper,Dynodroid,3,30,41.43
Tippy Tipper,Dynodroid,3,35,41.45
Tippy Tipper,Dynodroid,3,40,41.36
Tippy Tipper,Dynodroid,3,45,40.96
Tippy Tipper,Dynodroid,3,50,43.89
Tippy Tipper,Dynodroid,3,55,40.15
Tippy Tipper,Dynodroid,3,60,44.1
Tippy Tipper,Dynodroid,4,0,0.0
Tippy Tipper,Dynodroid,4,5,20.01
Tippy Tipper,Dynodroid,4,10,30.52
Tippy Tipper,Dynodroid,4,15,39.39
Tippy Tipper,Dynodroid,4,20,44.01
Tippy Tipper,Dynodroid,4,25,44.92
Tippy Tipper,Dynodroid,4,30,48.71
Tippy Tipper,Dynodroid,4,35,52.65
Tippy Tipper,Dynodroid,4,40,53.0
Tippy Tipper,Dynodroid,4,45,55.26
Tippy Tipper,Dynodroid,4,50,54.59
Tippy Tipper,Dynodroid,4,55,52.86
Tippy Tipper,Dynodroid,4,60,53.34
Tippy Tipper,Dynodroid,5,0,0.15
Tippy Tipper,Dynodroid,5,5,13.36
Tippy Tipper,Dynodroid,5,10,30.62
Tippy Tipper,Dynodroid,5,15,36.34
Tippy Tipper,Dynodroid,5,20,42.58
Tippy Tipper,Dynodroid,5,25,41.77
Tippy Tipper,Dynodroid,5,30,48.29
Tippy Tipper,Dynodroid,5,35,51.29
Tippy Tipper,Dynodroid,5,40,46.99
Tippy Tipper,Dynodroid,5,45,50.81
Tippy Tipper,Dynodroid,5,50,50.12
Tippy Tipper,Dynodroid,5,55,48.11
Tippy Tipper,Dynodroid,5,60,51.37
Tippy Tipper,Dynodroid,6,0,1.25
Tippy Tipper,Dynodroid,6,5,13.16
Tippy Tipper,Dynodroid,6,10,25.24
Tippy Tipper,Dynodroid,6,15,27.31
Tippy Tipper,Dynodroid,6,20,31.8
Tippy Tipper,Dynodroid,6,25,37.09
Tippy Tipper,Dynodroid,6,30,38.83
Tippy Tipper,Dynodroid,6,35,38.99
Tippy Tipper,Dynodroid,6,40,42.14
Tippy Tipper,Dynodroid,6,45,42.29
Tippy Tipper,Dynodroid,6,50,43.17
Tippy Tipper,Dynodroid,6,55,41.95
Tippy Tipper,Dynodroid,6,60,43.21
Tippy Tipper,Dynodroid,7,0,0.0
Tippy Tipper,Dynodroid,7,5,21.34
Tippy Tipper,Dynodroid,7,10,29.28
Tippy Tipper,Dynodroid,7,15,41.86
Tippy Tipper,Dynodroid,7,20,44.26
Tippy Tipper,Dynodroid,7,25,45.83
Tippy Tipper,Dynodroid,7,30,52.42
Tippy Tipper,Dynodroid,7,35,52.21
Tippy Tipper,Dynodroid,7,40,54.41
Tippy Tipper,Dynodroid,7,45,55.71
Tippy Tipper,Dynodroid,7,50,54.88
Tippy Tipper,Dynodroid,7,55,53.82
Tippy Tipper,Dynodroid,7,60,56.4
Tippy Tipper,Dynodroid,8,0,0.0
Tippy Tipper,Dynodroid,8,5,17.73
Tippy Tipper,Dynodroid,8,10,24.67
Tippy Tipper,Dynodroid,8,15,36.07
Tippy Tipper,Dynodroid,8,20,39.47
Tippy Tipper,Dynodroid,8,25,46.28
Tippy Tipper,Dynodroid,8,30,47.0
Tippy Tipper,Dynodroid,8,35,47.94
Tippy Tipper,Dynodroid,8,40,49.32
Tippy Tipper,Dynodroid,8,45,47.78
Tippy Tipper,Dynodroid,8,50,52.17
Tippy Tipper,Dynodroid,8,55,53.03
Tippy Tipper,Dynodroid,8,60,50.83
Tippy Tipper,Dynodroid,9,0,2.39
Tippy Tipper,Dynodroid,9,5,17.18
Tippy Tipper,Dynodroid,9,10,28.92
Tippy Tipper,Dynodroid,9,15,38.28
Tippy Tipper,Dynodroid,9,20,44.3
Tippy Tipper,Dynodroid,9,25,46.7
Tippy Tipper,Dynodroid,9,30,50.54
Tippy Tipper,Dynodroid,9,35,51.82
Tippy Tipper,Dynodroid,9,40,50.96
Tippy Tipper,Dynodroid,9,45,53.97
Tippy Tipper,Dynodroid,9,50,54.98
Tippy Tipper,Dynodroid,9,55,54.28
Tippy Tipper,Dynodroid,9,60,55.97
Tippy Tipper,Dynodroid,10,0,0.0
Tippy Tipper,Dynodroid,10,5,18.25
Tippy Tipper,Dynodroid,10,10,27.56
Tippy Tipper,Dynodroid,10,15,35.53
Tippy Tipper,Dynodroid,10,20,41.54
Tippy Tipper,Dynodroid,10,25,44.61
Tippy Tipper,Dynodroid,10,30,47.58
Tippy Tipper,Dynodroid,10,35,49.67
Tippy Tipper,Dynodroid,10,40,52.32
Tippy Tipper,Dynodroid,10,45,51.29
Tippy Tipper,Dynodroid,10,50,49.88
